hcp_id,hcp_name,city_name,specialty,loyalty_tier,potential_score,total_visits,active_months,visits_per_month,potential_quartile,visit_quartile,coverage_flag
501,Qadim Narayanan,Mumbai,Diabetologist,Brand_Loyal,70,32,15,1.78,3,1,Appropriately-covered
1878,Riya Pai,Delhi,Diabetologist,Competitor_Loyal,70,32,16,1.78,3,1,Appropriately-covered
1256,Nilima Kurian,Kolkata,GP,Switcher,70,33,16,1.83,3,1,Appropriately-covered
527,Nandini Chandran,Bangalore,GP,Competitor_Loyal,70,34,18,1.89,3,1,Appropriately-covered
1385,Hiral Andra,Chennai,GP,Switcher,70,35,17,1.94,3,2,Appropriately-covered
1848,Ojasvi Gill,Delhi,Diabetologist,Brand_Loyal,70,36,16,2.0,3,2,Appropriately-covered
1190,Adya Ghosh,Kolkata,GP,Competitor_Loyal,70,37,16,2.06,3,2,Appropriately-covered
1382,Ijaya Chahal,Chennai,GP,Competitor_Loyal,70,37,16,2.06,3,2,Appropriately-covered
619,Harshil D’Alia,Chennai,GP,Brand_Loyal,70,38,14,2.11,3,2,Appropriately-covered
686,Ekani Iyer,Mumbai,Cardiologist,Switcher,70,38,16,2.11,3,2,Appropriately-covered
746,Manthan Varma,Bangalore,Cardiologist,Brand_Loyal,70,38,16,2.11,3,2,Appropriately-covered
1171,Zayan Kashyap,Delhi,GP,Switcher,70,39,17,2.17,3,2,Appropriately-covered
321,Osha Ramachandran,Delhi,Diabetologist,Brand_Loyal,70,41,16,2.28,3,2,Appropriately-covered
980,Nirja Dhar,Kolkata,Diabetologist,Competitor_Loyal,70,41,15,2.28,3,3,Appropriately-covered
1168,Qushi Seth,Delhi,Cardiologist,Switcher,70,41,15,2.28,3,3,Appropriately-covered
1851,Vihaan Rajagopal,Delhi,Diabetologist,Switcher,70,43,18,2.39,3,3,Appropriately-covered
511,Upasna Lanka,Delhi,GP,Competitor_Loyal,70,45,17,2.5,3,3,Appropriately-covered
595,Pooja Nazareth,Pune,GP,Brand_Loyal,70,45,17,2.5,3,3,Appropriately-covered
1240,Timothy Kala,Kolkata,Diabetologist,Switcher,70,46,16,2.56,3,3,Appropriately-covered
1306,Urvashi Andra,Kolkata,Diabetologist,Switcher,70,47,18,2.61,3,3,Appropriately-covered
1931,Charvi Jha,Chennai,GP,Switcher,70,48,17,2.67,3,3,Appropriately-covered
1247,Orinder Sinha,Chennai,GP,Brand_Loyal,70,49,17,2.72,3,3,Appropriately-covered
1491,Nisha Srinivas,Chennai,Cardiologist,Switcher,70,49,18,2.72,3,3,Appropriately-covered
216,Omya Garg,Pune,Cardiologist,Switcher,70,50,16,2.78,3,3,Appropriately-covered
907,Gaurang Mitra,Pune,Diabetologist,Brand_Loyal,70,50,16,2.78,3,3,Appropriately-covered
1946,Kashish Shanker,Chennai,Diabetologist,Competitor_Loyal,70,52,16,2.89,3,3,Appropriately-covered
413,Onkar Karpe,Pune,Cardiologist,Brand_Loyal,70,55,17,3.06,3,4,Appropriately-covered
1951,Jackson Deep,Ahmedabad,Cardiologist,Competitor_Loyal,70,59,17,3.28,3,4,Appropriately-covered
605,Bhavya Batta,Ahmedabad,Diabetologist,Switcher,70,61,18,3.39,3,4,Appropriately-covered
51,Aradhana Bhatia,Pune,GP,Brand_Loyal,70,75,17,4.17,3,4,Appropriately-covered
63,Abhiram Kaul,Patna,Diabetologist,Competitor_Loyal,70,75,18,4.17,3,4,Appropriately-covered
1068,Vinaya Chowdhury,Kochi,GP,Brand_Loyal,70,155,18,8.61,3,4,Appropriately-covered
1371,Dayita Shroff,Mumbai,GP,Competitor_Loyal,69,28,17,1.56,3,1,Appropriately-covered
791,Yashawini Raghavan,Mumbai,Cardiologist,Competitor_Loyal,69,29,14,1.61,3,1,Appropriately-covered
1416,Darpan Narayan,Delhi,Cardiologist,Switcher,69,30,16,1.67,3,1,Appropriately-covered
34,Ira Pai,Kolkata,GP,Switcher,69,31,16,1.72,3,1,Appropriately-covered
638,Azad Rama,Mumbai,Diabetologist,Switcher,69,32,13,1.78,3,1,Appropriately-covered
819,Balhaar Dhillon,Mumbai,Cardiologist,Competitor_Loyal,69,32,14,1.78,3,1,Appropriately-covered
157,Ladli Karpe,Bangalore,Cardiologist,Brand_Loyal,69,33,17,1.83,3,1,Appropriately-covered
1231,Lucky Luthra,Chennai,Diabetologist,Competitor_Loyal,69,34,17,1.89,3,2,Appropriately-covered
1966,Dhriti Sane,Delhi,Cardiologist,Brand_Loyal,69,34,16,1.89,3,2,Appropriately-covered
134,Vanya Dua,Bangalore,GP,Switcher,69,35,15,1.94,3,2,Appropriately-covered
292,Sarthak Sachdeva,Mumbai,Diabetologist,Competitor_Loyal,69,35,16,1.94,3,2,Appropriately-covered
603,Azad Saini,Bangalore,GP,Competitor_Loyal,69,35,15,1.94,3,2,Appropriately-covered
1352,Yagnesh Dutt,Mumbai,GP,Competitor_Loyal,69,36,17,2.0,3,2,Appropriately-covered
192,Krisha Saini,Delhi,Diabetologist,Competitor_Loyal,69,37,15,2.06,3,2,Appropriately-covered
1451,Ayush Hora,Bangalore,Diabetologist,Switcher,69,38,16,2.11,3,2,Appropriately-covered
54,Dev Shetty,Delhi,Cardiologist,Brand_Loyal,69,39,15,2.17,3,2,Appropriately-covered
487,Aditya Sundaram,Chennai,GP,Competitor_Loyal,69,39,16,2.17,3,2,Appropriately-covered
624,Anay Thakkar,Bangalore,Diabetologist,Brand_Loyal,69,39,16,2.17,3,2,Appropriately-covered
974,Bhavya Rattan,Delhi,Cardiologist,Switcher,69,39,16,2.17,3,2,Appropriately-covered
1561,Qushi Nagy,Delhi,GP,Switcher,69,39,16,2.17,3,2,Appropriately-covered
1797,Bina Bhavsar,Kolkata,Diabetologist,Switcher,69,39,16,2.17,3,2,Appropriately-covered
1099,Owen Choudhary,Delhi,GP,Brand_Loyal,69,40,15,2.22,3,2,Appropriately-covered
1425,Aditya Anand,Chennai,Diabetologist,Switcher,69,40,17,2.22,3,2,Appropriately-covered
1025,Bachittar Gopal,Chennai,GP,Brand_Loyal,69,41,17,2.28,3,3,Appropriately-covered
1869,Yuvraj Ahuja,Bangalore,Diabetologist,Competitor_Loyal,69,43,17,2.39,3,3,Appropriately-covered
1415,Chanchal Narula,Mumbai,Diabetologist,Competitor_Loyal,69,45,16,2.5,3,3,Appropriately-covered
32,Anvi Swaminathan,Kolkata,Diabetologist,Switcher,69,46,17,2.56,3,3,Appropriately-covered
271,Idika Pandey,Mumbai,Cardiologist,Switcher,69,46,16,2.56,3,3,Appropriately-covered
1814,Darika Mital,Mumbai,Diabetologist,Competitor_Loyal,69,47,17,2.61,3,3,Appropriately-covered
356,Logan Suresh,Bangalore,Cardiologist,Competitor_Loyal,69,48,16,2.67,3,3,Appropriately-covered
50,Vansha Rajagopal,Hyderabad,GP,Brand_Loyal,69,50,18,2.78,3,3,Appropriately-covered
1014,Faraj Varkey,Kolkata,Cardiologist,Switcher,69,51,16,2.83,3,3,Appropriately-covered
1873,Osha Raghavan,Delhi,Cardiologist,Competitor_Loyal,69,53,18,2.94,3,4,Appropriately-covered
1659,Banjeet Singhal,Pune,Cardiologist,Competitor_Loyal,69,54,18,3.0,3,4,Appropriately-covered
150,Barkha Setty,Delhi,GP,Switcher,69,55,17,3.06,3,4,Appropriately-covered
663,Unni Borra,Pune,GP,Switcher,69,55,18,3.06,3,4,Appropriately-covered
964,Shivani Natt,Kolkata,GP,Brand_Loyal,69,55,18,3.06,3,4,Appropriately-covered
770,Chakrika Dyal,Hyderabad,Diabetologist,Competitor_Loyal,69,59,18,3.28,3,4,Appropriately-covered
681,Turvi Devan,Ahmedabad,Diabetologist,Brand_Loyal,69,64,18,3.56,3,4,Appropriately-covered
91,Odika Ganesh,Patna,GP,Brand_Loyal,69,77,18,4.28,3,4,Appropriately-covered
1767,Chandran Warrior,Patna,Diabetologist,Switcher,69,78,18,4.33,3,4,Appropriately-covered
939,Neel Oza,Patna,Diabetologist,Switcher,69,84,18,4.67,3,4,Appropriately-covered
155,Chavvi Maharaj,Lucknow,Cardiologist,Switcher,69,89,18,4.94,3,4,Appropriately-covered
76,Gauri Bumb,Lucknow,GP,Brand_Loyal,69,94,18,5.22,3,4,Appropriately-covered
1276,Anjali Sengupta,Lucknow,GP,Brand_Loyal,69,99,18,5.5,3,4,Appropriately-covered
830,Charvi Kakar,Lucknow,Cardiologist,Competitor_Loyal,69,106,18,5.89,3,4,Appropriately-covered
568,Farhan Sharaf,Kochi,GP,Brand_Loyal,69,132,18,7.33,3,4,Appropriately-covered
361,Hema Pandya,Bangalore,Cardiologist,Switcher,68,24,15,1.33,3,1,Appropriately-covered
1200,Chandani Mutti,Mumbai,Diabetologist,Competitor_Loyal,68,25,15,1.39,3,1,Appropriately-covered
1728,Mitesh Mandal,Mumbai,Cardiologist,Competitor_Loyal,68,25,16,1.39,3,1,Appropriately-covered
1408,Ishwar Bajaj,Bangalore,GP,Switcher,68,27,16,1.5,3,1,Appropriately-covered
20,Ayushman Mammen,Mumbai,GP,Brand_Loyal,68,30,15,1.67,3,1,Appropriately-covered
1020,Osha Prasad,Bangalore,Cardiologist,Switcher,68,32,16,1.78,3,1,Appropriately-covered
648,Gaurav Kata,Bangalore,Diabetologist,Switcher,68,33,15,1.83,3,1,Appropriately-covered
612,Om Pandey,Bangalore,Diabetologist,Switcher,68,34,16,1.89,3,2,Appropriately-covered
1007,Kashvi Bhasin,Bangalore,Cardiologist,Switcher,68,34,15,1.89,3,2,Appropriately-covered
834,Anusha Chander,Chennai,Diabetologist,Competitor_Loyal,68,35,15,1.94,3,2,Appropriately-covered
960,Nilima Narain,Delhi,GP,Competitor_Loyal,68,35,13,1.94,3,2,Appropriately-covered
203,Balendra Biswas,Delhi,Cardiologist,Competitor_Loyal,68,36,15,2.0,3,2,Appropriately-covered
827,Ganga Murthy,Delhi,Cardiologist,Competitor_Loyal,68,36,14,2.0,3,2,Appropriately-covered
982,Wridesh Jhaveri,Bangalore,GP,Brand_Loyal,68,36,17,2.0,3,2,Appropriately-covered
272,Arjun Shroff,Mumbai,Cardiologist,Switcher,68,37,15,2.06,3,2,Appropriately-covered
1053,Aryan Raj,Kolkata,GP,Switcher,68,37,14,2.06,3,2,Appropriately-covered
108,Gopal Pradhan,Delhi,Diabetologist,Brand_Loyal,68,38,17,2.11,3,2,Appropriately-covered
986,Mitali Majumdar,Delhi,GP,Switcher,68,38,13,2.11,3,2,Appropriately-covered
1199,Raksha Sethi,Bangalore,Diabetologist,Brand_Loyal,68,38,15,2.11,3,2,Appropriately-covered
1847,Isaiah Khosla,Chennai,Cardiologist,Switcher,68,38,17,2.11,3,2,Appropriately-covered
1959,Charan Manne,Mumbai,Cardiologist,Competitor_Loyal,68,38,14,2.11,3,2,Appropriately-covered
109,Manthan Khosla,Bangalore,Cardiologist,Competitor_Loyal,68,39,17,2.17,3,2,Appropriately-covered
215,Tanvi Comar,Chennai,Diabetologist,Competitor_Loyal,68,41,15,2.28,3,2,Appropriately-covered
891,Turvi Sachdev,Delhi,Cardiologist,Switcher,68,41,13,2.28,3,3,Appropriately-covered
1660,Zinal Yohannan,Delhi,Cardiologist,Competitor_Loyal,68,41,16,2.28,3,3,Appropriately-covered
494,Sanya Wable,Bangalore,Diabetologist,Competitor_Loyal,68,43,16,2.39,3,3,Appropriately-covered
1367,William Maharaj,Delhi,Diabetologist,Switcher,68,43,17,2.39,3,3,Appropriately-covered
489,Sanaya Mani,Mumbai,GP,Brand_Loyal,68,45,16,2.5,3,3,Appropriately-covered
954,Siddharth Bains,Hyderabad,GP,Brand_Loyal,68,45,17,2.5,3,3,Appropriately-covered
864,Qasim Handa,Delhi,Cardiologist,Competitor_Loyal,68,46,17,2.56,3,3,Appropriately-covered
1273,Chakradhar Baral,Kolkata,Cardiologist,Competitor_Loyal,68,46,15,2.56,3,3,Appropriately-covered
1129,Forum Sabharwal,Delhi,GP,Competitor_Loyal,68,47,17,2.61,3,3,Appropriately-covered
1174,Liam Acharya,Mumbai,GP,Competitor_Loyal,68,48,16,2.67,3,3,Appropriately-covered
1103,Dalaja Nath,Mumbai,Diabetologist,Switcher,68,49,16,2.72,3,3,Appropriately-covered
456,Radhika Bora,Kolkata,Diabetologist,Switcher,68,51,17,2.83,3,3,Appropriately-covered
588,Netra Chanda,Kolkata,GP,Competitor_Loyal,68,51,16,2.83,3,3,Appropriately-covered
1298,Reyansh Nagi,Kolkata,GP,Switcher,68,51,18,2.83,3,3,Appropriately-covered
402,Caleb Verma,Delhi,GP,Competitor_Loyal,68,52,18,2.89,3,3,Appropriately-covered
542,Qarin Jha,Ahmedabad,Diabetologist,Brand_Loyal,68,54,18,3.0,3,4,Appropriately-covered
828,Vamakshi Walia,Pune,Cardiologist,Brand_Loyal,68,55,17,3.06,3,4,Appropriately-covered
759,Jagdish Chadha,Pune,Diabetologist,Brand_Loyal,68,57,17,3.17,3,4,Appropriately-covered
454,Ria Gandhi,Kolkata,Cardiologist,Competitor_Loyal,68,61,17,3.39,3,4,Appropriately-covered
1359,Ekani Bahl,Patna,Cardiologist,Switcher,68,71,18,3.94,3,4,Appropriately-covered
1088,Shravya Palla,Jaipur,Cardiologist,Competitor_Loyal,68,86,18,4.78,3,4,Appropriately-covered
1480,Noah Borde,Kochi,GP,Brand_Loyal,68,129,18,7.17,3,4,Appropriately-covered
1774,Nakul Tata,Bhubaneswar,Cardiologist,Brand_Loyal,68,132,18,7.33,3,4,Appropriately-covered
36,Wishi Morar,Chandigarh,Diabetologist,Brand_Loyal,68,136,18,7.56,3,4,Appropriately-covered
1090,Janaki Varghese,Delhi,Cardiologist,Competitor_Loyal,67,24,13,1.33,3,1,Appropriately-covered
675,Arin Chana,Bangalore,Diabetologist,Competitor_Loyal,67,26,15,1.44,3,1,Appropriately-covered
33,Urvashi Khosla,Bangalore,GP,Competitor_Loyal,67,27,15,1.5,3,1,Appropriately-covered
1664,Yashasvi Shankar,Bangalore,Cardiologist,Competitor_Loyal,67,28,14,1.56,3,1,Appropriately-covered
1522,Meera Borde,Chennai,GP,Competitor_Loyal,67,29,15,1.61,3,1,Appropriately-covered
1700,Bhavna Dugar,Delhi,Cardiologist,Switcher,67,30,15,1.67,3,1,Appropriately-covered
240,Udant Aggarwal,Bangalore,Cardiologist,Switcher,67,31,15,1.72,3,1,Appropriately-covered
900,Upkaar Mital,Bangalore,GP,Competitor_Loyal,67,32,13,1.78,3,1,Appropriately-covered
1234,Liam Jhaveri,Chennai,Diabetologist,Brand_Loyal,67,32,15,1.78,3,1,Appropriately-covered
1325,Arunima Krishnan,Mumbai,Cardiologist,Brand_Loyal,67,32,16,1.78,3,1,Appropriately-covered
1581,Urishilla Bedi,Mumbai,Diabetologist,Switcher,67,33,15,1.83,3,1,Appropriately-covered
1606,Warda Ratta,Delhi,GP,Switcher,67,33,13,1.83,3,1,Appropriately-covered
1815,Hemal Chad,Mumbai,GP,Switcher,67,33,14,1.83,3,1,Appropriately-covered
1485,Quincy Rai,Bangalore,GP,Switcher,67,34,16,1.89,3,2,Appropriately-covered
1780,Atharv Loke,Mumbai,GP,Competitor_Loyal,67,34,16,1.89,3,2,Appropriately-covered
444,Nidra Sharaf,Bangalore,Diabetologist,Switcher,67,35,16,1.94,3,2,Appropriately-covered
472,Xalak Nazareth,Bangalore,Diabetologist,Brand_Loyal,67,35,15,1.94,3,2,Appropriately-covered
1616,Falak Nagar,Bangalore,GP,Switcher,67,35,16,1.94,3,2,Appropriately-covered
1935,Daniel Viswanathan,Bangalore,Cardiologist,Competitor_Loyal,67,35,14,1.94,3,2,Appropriately-covered
600,Nandini Biswas,Chennai,GP,Brand_Loyal,67,36,15,2.0,3,2,Appropriately-covered
1919,Shivani Lad,Delhi,Diabetologist,Switcher,67,36,15,2.0,3,2,Appropriately-covered
222,Zashil Devan,Delhi,GP,Switcher,67,37,17,2.06,3,2,Appropriately-covered
1312,Abdul Amble,Kolkata,Cardiologist,Brand_Loyal,67,37,16,2.06,3,2,Appropriately-covered
1737,Tanish Jha,Bangalore,Cardiologist,Brand_Loyal,67,37,14,2.06,3,2,Appropriately-covered
727,Kiaan Shetty,Delhi,Diabetologist,Competitor_Loyal,67,38,15,2.11,3,2,Appropriately-covered
1398,Kevin Mittal,Chennai,Diabetologist,Competitor_Loyal,67,39,15,2.17,3,2,Appropriately-covered
1648,Praneel Sagar,Mumbai,Cardiologist,Switcher,67,39,16,2.17,3,2,Appropriately-covered
1646,Harshil Arora,Delhi,GP,Competitor_Loyal,67,40,17,2.22,3,2,Appropriately-covered
1117,Yuvraj Parekh,Chennai,GP,Switcher,67,41,18,2.28,3,3,Appropriately-covered
1237,Pushti Ramachandran,Bangalore,Diabetologist,Switcher,67,41,15,2.28,3,3,Appropriately-covered
357,Ishita Sarma,Hyderabad,GP,Brand_Loyal,67,42,15,2.33,3,3,Appropriately-covered
463,Girik Rau,Chennai,Diabetologist,Competitor_Loyal,67,42,17,2.33,3,3,Appropriately-covered
469,Ethan Buch,Delhi,Cardiologist,Competitor_Loyal,67,42,16,2.33,3,3,Appropriately-covered
709,Teerth Sawhney,Delhi,GP,Switcher,67,43,16,2.39,3,3,Appropriately-covered
1799,Balveer Mannan,Hyderabad,GP,Competitor_Loyal,67,43,16,2.39,3,3,Appropriately-covered
1105,Vincent Bhatnagar,Kolkata,Cardiologist,Competitor_Loyal,67,44,17,2.44,3,3,Appropriately-covered
1800,Dalbir Shere,Bangalore,Diabetologist,Brand_Loyal,67,45,17,2.5,3,3,Appropriately-covered
690,Dhruv Soman,Mumbai,GP,Competitor_Loyal,67,46,18,2.56,3,3,Appropriately-covered
1381,Bhavini Malhotra,Mumbai,Cardiologist,Switcher,67,48,16,2.67,3,3,Appropriately-covered
1422,Diya Gole,Hyderabad,GP,Competitor_Loyal,67,48,17,2.67,3,3,Appropriately-covered
509,Vedhika Sabharwal,Ahmedabad,Cardiologist,Competitor_Loyal,67,54,17,3.0,3,4,Appropriately-covered
1195,Anamika Loke,Pune,Cardiologist,Competitor_Loyal,67,62,17,3.44,3,4,Appropriately-covered
1887,Sai Ramaswamy,Pune,Cardiologist,Switcher,67,67,17,3.72,3,4,Appropriately-covered
1641,Tara Yadav,Pune,Cardiologist,Brand_Loyal,67,68,17,3.78,3,4,Appropriately-covered
1354,Nidra Patla,Jaipur,Cardiologist,Switcher,67,75,17,4.17,3,4,Appropriately-covered
1035,Ekanta Soni,Lucknow,Cardiologist,Switcher,67,83,18,4.61,3,4,Appropriately-covered
1242,Hemani Khosla,Jaipur,Diabetologist,Switcher,67,84,18,4.67,3,4,Appropriately-covered
994,Yashvi Hari,Lucknow,Diabetologist,Switcher,67,91,18,5.06,3,4,Appropriately-covered
1714,Shivani Prabhakar,Jaipur,GP,Switcher,67,92,18,5.11,3,4,Appropriately-covered
1568,Dominic Mitra,Indore,Diabetologist,Switcher,67,121,18,6.72,3,4,Appropriately-covered
165,Arunima Bedi,Kochi,GP,Switcher,67,124,18,6.89,3,4,Appropriately-covered
1455,Waida Dey,Kochi,GP,Competitor_Loyal,67,140,18,7.78,3,4,Appropriately-covered
1135,Prisha Ravel,Mumbai,GP,Brand_Loyal,66,28,14,1.56,3,1,Appropriately-covered
1674,Balendra Modi,Mumbai,GP,Switcher,66,28,13,1.56,3,1,Appropriately-covered
1726,Yoshita Trivedi,Kolkata,GP,Switcher,66,30,14,1.67,3,1,Appropriately-covered
860,Indira Kanda,Delhi,Cardiologist,Competitor_Loyal,66,31,13,1.72,3,1,Appropriately-covered
1578,Ati Shroff,Mumbai,Cardiologist,Switcher,66,31,15,1.72,3,1,Appropriately-covered
1929,Eiravati Nagi,Bangalore,Cardiologist,Competitor_Loyal,66,31,14,1.72,3,1,Appropriately-covered
534,William Mody,Chennai,Cardiologist,Competitor_Loyal,66,32,17,1.78,3,1,Appropriately-covered
861,Udyati Deep,Mumbai,Cardiologist,Switcher,66,32,14,1.78,3,1,Appropriately-covered
1975,Christopher Tata,Chennai,Diabetologist,Switcher,66,32,17,1.78,3,1,Appropriately-covered
418,Noah Sibal,Delhi,GP,Switcher,66,33,13,1.83,3,1,Appropriately-covered
1449,Shaurya Bhardwaj,Mumbai,Diabetologist,Competitor_Loyal,66,33,15,1.83,3,1,Appropriately-covered
1092,Ekiya Seshadri,Mumbai,Cardiologist,Brand_Loyal,66,34,16,1.89,3,2,Appropriately-covered
1121,Damyanti Mani,Delhi,Diabetologist,Competitor_Loyal,66,36,17,2.0,3,2,Appropriately-covered
1532,Yasti Solanki,Delhi,GP,Switcher,66,36,15,2.0,3,2,Appropriately-covered
554,Janaki Lad,Kolkata,Diabetologist,Switcher,66,37,16,2.06,3,2,Appropriately-covered
1196,Amruta Goswami,Kolkata,Cardiologist,Brand_Loyal,66,37,17,2.06,3,2,Appropriately-covered
1022,Faris Devi,Delhi,Diabetologist,Brand_Loyal,66,38,16,2.11,3,2,Appropriately-covered
1768,Ijaya Palan,Kolkata,GP,Switcher,66,38,17,2.11,3,2,Appropriately-covered
1984,Hemangini Thakkar,Chennai,Diabetologist,Switcher,66,38,16,2.11,3,2,Appropriately-covered
415,Idika Walia,Delhi,Diabetologist,Competitor_Loyal,66,39,17,2.17,3,2,Appropriately-covered
965,Indira Chawla,Delhi,Cardiologist,Switcher,66,39,15,2.17,3,2,Appropriately-covered
136,Victor Sachdeva,Kolkata,Diabetologist,Competitor_Loyal,66,40,17,2.22,3,2,Appropriately-covered
1518,Dalbir Sachar,Bangalore,Diabetologist,Switcher,66,40,14,2.22,3,2,Appropriately-covered
1167,Nandini Warrior,Bangalore,GP,Switcher,66,42,17,2.33,3,3,Appropriately-covered
1588,Jagrati Mody,Kolkata,GP,Switcher,66,43,17,2.39,3,3,Appropriately-covered
1694,Leela Sunder,Hyderabad,GP,Switcher,66,46,17,2.56,3,3,Appropriately-covered
1947,Abdul Chand,Kolkata,Diabetologist,Competitor_Loyal,66,46,17,2.56,3,3,Appropriately-covered
1205,Jhalak Parmer,Delhi,GP,Switcher,66,47,15,2.61,3,3,Appropriately-covered
1191,Ekapad Chana,Kolkata,Diabetologist,Switcher,66,49,18,2.72,3,3,Appropriately-covered
1997,Zayan Jain,Kolkata,Diabetologist,Switcher,66,52,16,2.89,3,3,Appropriately-covered
598,Chakrika Lad,Hyderabad,GP,Switcher,66,53,18,2.94,3,3,Appropriately-covered
57,Dominic Mukhopadhyay,Hyderabad,Diabetologist,Brand_Loyal,66,57,18,3.17,3,4,Appropriately-covered
865,Vamakshi Parmer,Hyderabad,Diabetologist,Switcher,66,62,18,3.44,3,4,Appropriately-covered
1160,Qushi Gole,Jaipur,Diabetologist,Switcher,66,88,18,4.89,3,4,Appropriately-covered
230,Anvi Bhandari,Jaipur,GP,Switcher,66,100,17,5.56,3,4,Appropriately-covered
437,Xalak Mallick,Indore,Cardiologist,Brand_Loyal,66,103,18,5.72,3,4,Appropriately-covered
933,Rishi Agarwal,Mumbai,GP,Competitor_Loyal,65,25,13,1.39,3,1,Appropriately-covered
263,Saanvi Thaman,Delhi,Cardiologist,Switcher,65,29,16,1.61,3,1,Appropriately-covered
1431,Umang Issac,Delhi,GP,Competitor_Loyal,65,29,14,1.61,3,1,Appropriately-covered
1282,Urvi Lanka,Bangalore,GP,Brand_Loyal,65,30,12,1.67,3,1,Appropriately-covered
1097,Daksha Saran,Mumbai,Cardiologist,Switcher,65,31,14,1.72,3,1,Appropriately-covered
710,Pushti Mody,Delhi,GP,Competitor_Loyal,65,32,16,1.78,3,1,Appropriately-covered
508,Farhan Raja,Delhi,Diabetologist,Switcher,65,34,15,1.89,3,1,Appropriately-covered
1754,Ridhi Dalal,Mumbai,GP,Switcher,65,34,16,1.89,3,2,Appropriately-covered
975,Nakul Sarkar,Chennai,Cardiologist,Switcher,65,35,16,1.94,3,2,Appropriately-covered
1865,Garima Kadakia,Mumbai,Diabetologist,Switcher,65,35,17,1.94,3,2,Appropriately-covered
206,Devansh Soni,Delhi,Cardiologist,Switcher,65,36,14,2.0,3,2,Appropriately-covered
461,Ayush Gole,Delhi,Diabetologist,Competitor_Loyal,65,36,15,2.0,3,2,Appropriately-covered
196,Jagat Dave,Bangalore,Cardiologist,Competitor_Loyal,65,37,16,2.06,3,2,Appropriately-covered
941,Arjun Sharaf,Kolkata,Diabetologist,Brand_Loyal,65,37,16,2.06,3,2,Appropriately-covered
1015,Gauri Som,Bangalore,Diabetologist,Brand_Loyal,65,37,17,2.06,3,2,Appropriately-covered
98,Anirudh Mander,Kolkata,GP,Switcher,65,38,15,2.11,3,2,Appropriately-covered
363,Neelima Butala,Chennai,Cardiologist,Competitor_Loyal,65,38,15,2.11,3,2,Appropriately-covered
622,Ekansh Raja,Kolkata,Diabetologist,Competitor_Loyal,65,38,15,2.11,3,2,Appropriately-covered
1055,Oni Morar,Mumbai,Diabetologist,Switcher,65,38,17,2.11,3,2,Appropriately-covered
133,Tara Parmar,Chennai,Diabetologist,Switcher,65,39,15,2.17,3,2,Appropriately-covered
477,Sanaya Prasad,Bangalore,Diabetologist,Brand_Loyal,65,39,15,2.17,3,2,Appropriately-covered
635,Jonathan Sama,Delhi,Cardiologist,Competitor_Loyal,65,40,17,2.22,3,2,Appropriately-covered
1528,Anya Sama,Bangalore,Diabetologist,Competitor_Loyal,65,40,16,2.22,3,2,Appropriately-covered
1605,Jason Sha,Delhi,Cardiologist,Brand_Loyal,65,40,17,2.22,3,2,Appropriately-covered
1830,Harsh Deo,Bangalore,GP,Competitor_Loyal,65,41,14,2.28,3,3,Appropriately-covered
268,Vivaan Roy,Delhi,Cardiologist,Competitor_Loyal,65,42,16,2.33,3,3,Appropriately-covered
809,Baljiwan Jaggi,Mumbai,Diabetologist,Switcher,65,42,17,2.33,3,3,Appropriately-covered
837,Orinder Pandya,Chennai,Diabetologist,Competitor_Loyal,65,42,17,2.33,3,3,Appropriately-covered
124,Hiral Sathe,Bangalore,Diabetologist,Competitor_Loyal,65,43,15,2.39,3,3,Appropriately-covered
1736,Shravya Savant,Delhi,Cardiologist,Competitor_Loyal,65,43,17,2.39,3,3,Appropriately-covered
199,Ganga Sandhu,Bangalore,GP,Switcher,65,45,15,2.5,3,3,Appropriately-covered
1000,Urmi Hayer,Hyderabad,Diabetologist,Switcher,65,45,18,2.5,3,3,Appropriately-covered
1351,Tripti Dua,Delhi,Diabetologist,Competitor_Loyal,65,46,16,2.56,3,3,Appropriately-covered
1374,Yug Ramaswamy,Chennai,Cardiologist,Competitor_Loyal,65,47,16,2.61,3,3,Appropriately-covered
1889,Lavanya Mutti,Pune,GP,Brand_Loyal,65,47,18,2.61,3,3,Appropriately-covered
1707,Tanish Kant,Hyderabad,GP,Switcher,65,49,18,2.72,3,3,Appropriately-covered
1357,Bahadurjit Bajwa,Pune,GP,Switcher,65,55,18,3.06,3,4,Appropriately-covered
1495,Barkha Misra,Hyderabad,GP,Competitor_Loyal,65,60,16,3.33,3,4,Appropriately-covered
935,Arin Chacko,Ahmedabad,GP,Competitor_Loyal,65,63,18,3.5,3,4,Appropriately-covered
1989,Pranit Kala,Lucknow,GP,Brand_Loyal,65,74,18,4.11,3,4,Appropriately-covered
1180,Bhavani Wali,Patna,GP,Switcher,65,76,17,4.22,3,4,Appropriately-covered
1539,Tanish Mangal,Jaipur,Diabetologist,Switcher,65,77,17,4.28,3,4,Appropriately-covered
1729,Mugdha Sarraf,Jaipur,Diabetologist,Competitor_Loyal,65,93,18,5.17,3,4,Appropriately-covered
1762,Balveer Kota,Lucknow,GP,Brand_Loyal,65,100,18,5.56,3,4,Appropriately-covered
863,Sai Chahal,Jaipur,Diabetologist,Switcher,65,103,18,5.72,3,4,Appropriately-covered
476,Veda Handa,Bangalore,Diabetologist,Competitor_Loyal,64,25,12,1.39,3,1,Appropriately-covered
