rep_id,rep_name,city,region,month_year,monthly_rx,rolling_3m_avg_rx
51,Devika Rastogi,Chennai,South,2023-11,1444,1354.67
51,Devika Rastogi,Chennai,South,2023-12,1306,1388.0
51,Devika Rastogi,Chennai,South,2024-01,1328,1359.33
51,Devika Rastogi,Chennai,South,2024-02,1434,1356.0
51,Devika Rastogi,Chennai,South,2024-03,1474,1412.0
51,Devika Rastogi,Chennai,South,2024-04,1479,1462.33
51,Devika Rastogi,Chennai,South,2024-05,1482,1478.33
51,Devika Rastogi,Chennai,South,2024-06,1462,1474.33
51,Devika Rastogi,Chennai,South,2024-07,1284,1409.33
51,Devika Rastogi,Chennai,South,2024-08,1327,1357.67
51,Devika Rastogi,Chennai,South,2024-09,1412,1341.0
51,Devika Rastogi,Chennai,South,2024-10,1528,1422.33
51,Devika Rastogi,Chennai,South,2024-11,1602,1514.0
51,Devika Rastogi,Chennai,South,2024-12,1433,1521.0
52,Raksha Varughese,Chennai,South,2023-07,1228,1228.0
52,Raksha Varughese,Chennai,South,2023-08,1205,1216.5
52,Raksha Varughese,Chennai,South,2023-09,1221,1218.0
52,Raksha Varughese,Chennai,South,2023-10,1420,1282.0
52,Raksha Varughese,Chennai,South,2023-11,1448,1363.0
52,Raksha Varughese,Chennai,South,2023-12,1315,1394.33
52,Raksha Varughese,Chennai,South,2024-01,1336,1366.33
52,Raksha Varughese,Chennai,South,2024-02,1439,1363.33
52,Raksha Varughese,Chennai,South,2024-03,1484,1419.67
52,Raksha Varughese,Chennai,South,2024-04,1484,1469.0
52,Raksha Varughese,Chennai,South,2024-05,1495,1487.67
52,Raksha Varughese,Chennai,South,2024-06,1477,1485.33
52,Raksha Varughese,Chennai,South,2024-07,1295,1422.33
52,Raksha Varughese,Chennai,South,2024-08,1333,1368.33
52,Raksha Varughese,Chennai,South,2024-09,1415,1347.67
52,Raksha Varughese,Chennai,South,2024-10,1530,1426.0
52,Raksha Varughese,Chennai,South,2024-11,1607,1517.33
52,Raksha Varughese,Chennai,South,2024-12,1443,1526.67
53,Jai Kota,Chennai,South,2023-07,1205,1205.0
53,Jai Kota,Chennai,South,2023-08,1189,1197.0
53,Jai Kota,Chennai,South,2023-09,1199,1197.67
53,Jai Kota,Chennai,South,2023-10,1403,1263.67
53,Jai Kota,Chennai,South,2023-11,1428,1343.33
53,Jai Kota,Chennai,South,2023-12,1291,1374.0
53,Jai Kota,Chennai,South,2024-01,1304,1341.0
53,Jai Kota,Chennai,South,2024-02,1409,1334.67
53,Jai Kota,Chennai,South,2024-03,1457,1390.0
53,Jai Kota,Chennai,South,2024-04,1461,1442.33
53,Jai Kota,Chennai,South,2024-05,1470,1462.67
53,Jai Kota,Chennai,South,2024-06,1457,1462.67
53,Jai Kota,Chennai,South,2024-07,1286,1404.33
53,Jai Kota,Chennai,South,2024-08,1310,1351.0
53,Jai Kota,Chennai,South,2024-09,1388,1328.0
53,Jai Kota,Chennai,South,2024-10,1507,1401.67
53,Jai Kota,Chennai,South,2024-11,1581,1492.0
53,Jai Kota,Chennai,South,2024-12,1418,1502.0
54,Devansh Nigam,Chennai,South,2023-07,1229,1229.0
54,Devansh Nigam,Chennai,South,2023-08,1198,1213.5
54,Devansh Nigam,Chennai,South,2023-09,1216,1214.33
54,Devansh Nigam,Chennai,South,2023-10,1419,1277.67
54,Devansh Nigam,Chennai,South,2023-11,1442,1359.0
54,Devansh Nigam,Chennai,South,2023-12,1308,1389.67
54,Devansh Nigam,Chennai,South,2024-01,1332,1360.67
54,Devansh Nigam,Chennai,South,2024-02,1438,1359.33
54,Devansh Nigam,Chennai,South,2024-03,1481,1417.0
54,Devansh Nigam,Chennai,South,2024-04,1488,1469.0
54,Devansh Nigam,Chennai,South,2024-05,1493,1487.33
54,Devansh Nigam,Chennai,South,2024-06,1481,1487.33
54,Devansh Nigam,Chennai,South,2024-07,1293,1422.33
54,Devansh Nigam,Chennai,South,2024-08,1325,1366.33
54,Devansh Nigam,Chennai,South,2024-09,1409,1342.33
54,Devansh Nigam,Chennai,South,2024-10,1528,1420.67
54,Devansh Nigam,Chennai,South,2024-11,1601,1512.67
54,Devansh Nigam,Chennai,South,2024-12,1444,1524.33
55,Victor Kannan,Hyderabad,South,2023-07,903,903.0
55,Victor Kannan,Hyderabad,South,2023-08,879,891.0
55,Victor Kannan,Hyderabad,South,2023-09,883,888.33
55,Victor Kannan,Hyderabad,South,2023-10,1042,934.67
55,Victor Kannan,Hyderabad,South,2023-11,1060,995.0
55,Victor Kannan,Hyderabad,South,2023-12,994,1032.0
55,Victor Kannan,Hyderabad,South,2024-01,976,1010.0
55,Victor Kannan,Hyderabad,South,2024-02,1080,1016.67
55,Victor Kannan,Hyderabad,South,2024-03,1061,1039.0
55,Victor Kannan,Hyderabad,South,2024-04,1081,1074.0
55,Victor Kannan,Hyderabad,South,2024-05,1056,1066.0
55,Victor Kannan,Hyderabad,South,2024-06,1116,1084.33
55,Victor Kannan,Hyderabad,South,2024-07,922,1031.33
55,Victor Kannan,Hyderabad,South,2024-08,960,999.33
55,Victor Kannan,Hyderabad,South,2024-09,974,952.0
55,Victor Kannan,Hyderabad,South,2024-10,1144,1026.0
55,Victor Kannan,Hyderabad,South,2024-11,1180,1099.33
55,Victor Kannan,Hyderabad,South,2024-12,1053,1125.67
56,Ekavir Bhargava,Hyderabad,South,2023-07,898,898.0
56,Ekavir Bhargava,Hyderabad,South,2023-08,877,887.5
56,Ekavir Bhargava,Hyderabad,South,2023-09,878,884.33
56,Ekavir Bhargava,Hyderabad,South,2023-10,1038,931.0
56,Ekavir Bhargava,Hyderabad,South,2023-11,1059,991.67
56,Ekavir Bhargava,Hyderabad,South,2023-12,990,1029.0
56,Ekavir Bhargava,Hyderabad,South,2024-01,969,1006.0
56,Ekavir Bhargava,Hyderabad,South,2024-02,1075,1011.33
56,Ekavir Bhargava,Hyderabad,South,2024-03,1058,1034.0
56,Ekavir Bhargava,Hyderabad,South,2024-04,1076,1069.67
56,Ekavir Bhargava,Hyderabad,South,2024-05,1049,1061.0
56,Ekavir Bhargava,Hyderabad,South,2024-06,1109,1078.0
56,Ekavir Bhargava,Hyderabad,South,2024-07,922,1026.67
56,Ekavir Bhargava,Hyderabad,South,2024-08,951,994.0
56,Ekavir Bhargava,Hyderabad,South,2024-09,967,946.67
56,Ekavir Bhargava,Hyderabad,South,2024-10,1133,1017.0
56,Ekavir Bhargava,Hyderabad,South,2024-11,1174,1091.33
56,Ekavir Bhargava,Hyderabad,South,2024-12,1052,1119.67
57,Ekansh Balay,Hyderabad,South,2023-07,900,900.0
57,Ekansh Balay,Hyderabad,South,2023-08,874,887.0
57,Ekansh Balay,Hyderabad,South,2023-09,882,885.33
57,Ekansh Balay,Hyderabad,South,2023-10,1037,931.0
57,Ekansh Balay,Hyderabad,South,2023-11,1060,993.0
57,Ekansh Balay,Hyderabad,South,2023-12,992,1029.67
57,Ekansh Balay,Hyderabad,South,2024-01,976,1009.33
57,Ekansh Balay,Hyderabad,South,2024-02,1075,1014.33
57,Ekansh Balay,Hyderabad,South,2024-03,1056,1035.67
57,Ekansh Balay,Hyderabad,South,2024-04,1076,1069.0
57,Ekansh Balay,Hyderabad,South,2024-05,1056,1062.67
57,Ekansh Balay,Hyderabad,South,2024-06,1112,1081.33
57,Ekansh Balay,Hyderabad,South,2024-07,918,1028.67
57,Ekansh Balay,Hyderabad,South,2024-08,960,996.67
57,Ekansh Balay,Hyderabad,South,2024-09,969,949.0
57,Ekansh Balay,Hyderabad,South,2024-10,1138,1022.33
57,Ekansh Balay,Hyderabad,South,2024-11,1171,1092.67
57,Ekansh Balay,Hyderabad,South,2024-12,1046,1118.33
58,Ekavir Varkey,Hyderabad,South,2023-07,896,896.0
58,Ekavir Varkey,Hyderabad,South,2023-08,866,881.0
58,Ekavir Varkey,Hyderabad,South,2023-09,873,878.33
58,Ekavir Varkey,Hyderabad,South,2023-10,1031,923.33
58,Ekavir Varkey,Hyderabad,South,2023-11,1047,983.67
58,Ekavir Varkey,Hyderabad,South,2023-12,981,1019.67
58,Ekavir Varkey,Hyderabad,South,2024-01,964,997.33
58,Ekavir Varkey,Hyderabad,South,2024-02,1067,1004.0
58,Ekavir Varkey,Hyderabad,South,2024-03,1048,1026.33
58,Ekavir Varkey,Hyderabad,South,2024-04,1064,1059.67
58,Ekavir Varkey,Hyderabad,South,2024-05,1044,1052.0
58,Ekavir Varkey,Hyderabad,South,2024-06,1102,1070.0
58,Ekavir Varkey,Hyderabad,South,2024-07,910,1018.67
58,Ekavir Varkey,Hyderabad,South,2024-08,948,986.67
58,Ekavir Varkey,Hyderabad,South,2024-09,964,940.67
58,Ekavir Varkey,Hyderabad,South,2024-10,1127,1013.0
58,Ekavir Varkey,Hyderabad,South,2024-11,1166,1085.67
58,Ekavir Varkey,Hyderabad,South,2024-12,1041,1111.33
59,Arya Sunder,Hyderabad,South,2023-07,928,928.0
59,Arya Sunder,Hyderabad,South,2023-08,909,918.5
59,Arya Sunder,Hyderabad,South,2023-09,879,905.33
59,Arya Sunder,Hyderabad,South,2023-10,1083,957.0
59,Arya Sunder,Hyderabad,South,2023-11,1070,1010.67
59,Arya Sunder,Hyderabad,South,2023-12,990,1047.67
59,Arya Sunder,Hyderabad,South,2024-01,999,1019.67
59,Arya Sunder,Hyderabad,South,2024-02,1142,1043.67
59,Arya Sunder,Hyderabad,South,2024-03,1052,1064.33
59,Arya Sunder,Hyderabad,South,2024-04,1098,1097.33
59,Arya Sunder,Hyderabad,South,2024-05,1088,1079.33
59,Arya Sunder,Hyderabad,South,2024-06,1098,1094.67
59,Arya Sunder,Hyderabad,South,2024-07,959,1048.33
59,Arya Sunder,Hyderabad,South,2024-08,981,1012.67
59,Arya Sunder,Hyderabad,South,2024-09,983,974.33
59,Arya Sunder,Hyderabad,South,2024-10,1137,1033.67
59,Arya Sunder,Hyderabad,South,2024-11,1178,1099.33
59,Arya Sunder,Hyderabad,South,2024-12,1027,1114.0
60,Kevin Solanki,Hyderabad,South,2023-07,933,933.0
60,Kevin Solanki,Hyderabad,South,2023-08,915,924.0
60,Kevin Solanki,Hyderabad,South,2023-09,886,911.33
60,Kevin Solanki,Hyderabad,South,2023-10,1090,963.67
60,Kevin Solanki,Hyderabad,South,2023-11,1077,1017.67
60,Kevin Solanki,Hyderabad,South,2023-12,997,1054.67
60,Kevin Solanki,Hyderabad,South,2024-01,1006,1026.67
60,Kevin Solanki,Hyderabad,South,2024-02,1150,1051.0
60,Kevin Solanki,Hyderabad,South,2024-03,1061,1072.33
60,Kevin Solanki,Hyderabad,South,2024-04,1106,1105.67
60,Kevin Solanki,Hyderabad,South,2024-05,1099,1088.67
60,Kevin Solanki,Hyderabad,South,2024-06,1105,1103.33
60,Kevin Solanki,Hyderabad,South,2024-07,968,1057.33
60,Kevin Solanki,Hyderabad,South,2024-08,990,1021.0
60,Kevin Solanki,Hyderabad,South,2024-09,990,982.67
60,Kevin Solanki,Hyderabad,South,2024-10,1149,1043.0
60,Kevin Solanki,Hyderabad,South,2024-11,1187,1108.67
60,Kevin Solanki,Hyderabad,South,2024-12,1031,1122.33
61,Urvashi Ray,Hyderabad,South,2023-07,933,933.0
61,Urvashi Ray,Hyderabad,South,2023-08,913,923.0
61,Urvashi Ray,Hyderabad,South,2023-09,884,910.0
61,Urvashi Ray,Hyderabad,South,2023-10,1090,962.33
61,Urvashi Ray,Hyderabad,South,2023-11,1076,1016.67
61,Urvashi Ray,Hyderabad,South,2023-12,991,1052.33
61,Urvashi Ray,Hyderabad,South,2024-01,1001,1022.67
61,Urvashi Ray,Hyderabad,South,2024-02,1145,1045.67
61,Urvashi Ray,Hyderabad,South,2024-03,1057,1067.67
61,Urvashi Ray,Hyderabad,South,2024-04,1098,1100.0
61,Urvashi Ray,Hyderabad,South,2024-05,1093,1082.67
61,Urvashi Ray,Hyderabad,South,2024-06,1103,1098.0
61,Urvashi Ray,Hyderabad,South,2024-07,960,1052.0
61,Urvashi Ray,Hyderabad,South,2024-08,990,1017.67
61,Urvashi Ray,Hyderabad,South,2024-09,989,979.67
61,Urvashi Ray,Hyderabad,South,2024-10,1142,1040.33
61,Urvashi Ray,Hyderabad,South,2024-11,1182,1104.33
61,Urvashi Ray,Hyderabad,South,2024-12,1028,1117.33
62,Girindra Chatterjee,Hyderabad,South,2023-07,934,934.0
62,Girindra Chatterjee,Hyderabad,South,2023-08,916,925.0
62,Girindra Chatterjee,Hyderabad,South,2023-09,888,912.67
62,Girindra Chatterjee,Hyderabad,South,2023-10,1093,965.67
62,Girindra Chatterjee,Hyderabad,South,2023-11,1079,1020.0
62,Girindra Chatterjee,Hyderabad,South,2023-12,998,1056.67
62,Girindra Chatterjee,Hyderabad,South,2024-01,1007,1028.0
62,Girindra Chatterjee,Hyderabad,South,2024-02,1152,1052.33
62,Girindra Chatterjee,Hyderabad,South,2024-03,1063,1074.0
62,Girindra Chatterjee,Hyderabad,South,2024-04,1107,1107.33
62,Girindra Chatterjee,Hyderabad,South,2024-05,1099,1089.67
62,Girindra Chatterjee,Hyderabad,South,2024-06,1109,1105.0
62,Girindra Chatterjee,Hyderabad,South,2024-07,969,1059.0
62,Girindra Chatterjee,Hyderabad,South,2024-08,990,1022.67
62,Girindra Chatterjee,Hyderabad,South,2024-09,991,983.33
62,Girindra Chatterjee,Hyderabad,South,2024-10,1149,1043.33
62,Girindra Chatterjee,Hyderabad,South,2024-11,1189,1109.67
62,Girindra Chatterjee,Hyderabad,South,2024-12,1033,1123.67
63,Irya Sampath,Hyderabad,South,2023-07,925,925.0
63,Irya Sampath,Hyderabad,South,2023-08,906,915.5
63,Irya Sampath,Hyderabad,South,2023-09,877,902.67
63,Irya Sampath,Hyderabad,South,2023-10,1073,952.0
63,Irya Sampath,Hyderabad,South,2023-11,1063,1004.33
63,Irya Sampath,Hyderabad,South,2023-12,980,1038.67
63,Irya Sampath,Hyderabad,South,2024-01,990,1011.0
63,Irya Sampath,Hyderabad,South,2024-02,1137,1035.67
63,Irya Sampath,Hyderabad,South,2024-03,1048,1058.33
63,Irya Sampath,Hyderabad,South,2024-04,1090,1091.67
63,Irya Sampath,Hyderabad,South,2024-05,1082,1073.33
63,Irya Sampath,Hyderabad,South,2024-06,1093,1088.33
63,Irya Sampath,Hyderabad,South,2024-07,950,1041.67
63,Irya Sampath,Hyderabad,South,2024-08,977,1006.67
63,Irya Sampath,Hyderabad,South,2024-09,973,966.67
63,Irya Sampath,Hyderabad,South,2024-10,1127,1025.67
63,Irya Sampath,Hyderabad,South,2024-11,1173,1091.0
63,Irya Sampath,Hyderabad,South,2024-12,1023,1107.67
64,Unni Bhagat,Kochi,South,2023-07,264,264.0
64,Unni Bhagat,Kochi,South,2023-08,240,252.0
64,Unni Bhagat,Kochi,South,2023-09,259,254.33
64,Unni Bhagat,Kochi,South,2023-10,284,261.0
64,Unni Bhagat,Kochi,South,2023-11,321,288.0
64,Unni Bhagat,Kochi,South,2023-12,287,297.33
64,Unni Bhagat,Kochi,South,2024-01,292,300.0
64,Unni Bhagat,Kochi,South,2024-02,333,304.0
64,Unni Bhagat,Kochi,South,2024-03,332,319.0
64,Unni Bhagat,Kochi,South,2024-04,319,328.0
64,Unni Bhagat,Kochi,South,2024-05,295,315.33
64,Unni Bhagat,Kochi,South,2024-06,310,308.0
64,Unni Bhagat,Kochi,South,2024-07,273,292.67
64,Unni Bhagat,Kochi,South,2024-08,290,291.0
64,Unni Bhagat,Kochi,South,2024-09,265,276.0
64,Unni Bhagat,Kochi,South,2024-10,339,298.0
64,Unni Bhagat,Kochi,South,2024-11,331,311.67
64,Unni Bhagat,Kochi,South,2024-12,300,323.33
65,Darsh Rau,Kochi,South,2023-07,264,264.0
65,Darsh Rau,Kochi,South,2023-08,240,252.0
65,Darsh Rau,Kochi,South,2023-09,259,254.33
65,Darsh Rau,Kochi,South,2023-10,284,261.0
65,Darsh Rau,Kochi,South,2023-11,321,288.0
65,Darsh Rau,Kochi,South,2023-12,287,297.33
65,Darsh Rau,Kochi,South,2024-01,292,300.0
65,Darsh Rau,Kochi,South,2024-02,333,304.0
65,Darsh Rau,Kochi,South,2024-03,332,319.0
65,Darsh Rau,Kochi,South,2024-04,319,328.0
65,Darsh Rau,Kochi,South,2024-05,295,315.33
65,Darsh Rau,Kochi,South,2024-06,310,308.0
65,Darsh Rau,Kochi,South,2024-07,273,292.67
65,Darsh Rau,Kochi,South,2024-08,290,291.0
65,Darsh Rau,Kochi,South,2024-09,265,276.0
65,Darsh Rau,Kochi,South,2024-10,339,298.0
65,Darsh Rau,Kochi,South,2024-11,331,311.67
65,Darsh Rau,Kochi,South,2024-12,300,323.33
66,Ikbal Kothari,Kochi,South,2023-07,246,246.0
66,Ikbal Kothari,Kochi,South,2023-08,233,239.5
66,Ikbal Kothari,Kochi,South,2023-09,261,246.67
66,Ikbal Kothari,Kochi,South,2023-10,265,253.0
66,Ikbal Kothari,Kochi,South,2023-11,347,291.0
66,Ikbal Kothari,Kochi,South,2023-12,263,291.67
66,Ikbal Kothari,Kochi,South,2024-01,303,304.33
66,Ikbal Kothari,Kochi,South,2024-02,309,291.67
66,Ikbal Kothari,Kochi,South,2024-03,296,302.67
66,Ikbal Kothari,Kochi,South,2024-04,337,314.0
66,Ikbal Kothari,Kochi,South,2024-05,304,312.33
66,Ikbal Kothari,Kochi,South,2024-06,307,316.0
66,Ikbal Kothari,Kochi,South,2024-07,255,288.67
66,Ikbal Kothari,Kochi,South,2024-08,260,274.0
66,Ikbal Kothari,Kochi,South,2024-09,241,252.0
66,Ikbal Kothari,Kochi,South,2024-10,317,272.67
66,Ikbal Kothari,Kochi,South,2024-11,327,295.0
66,Ikbal Kothari,Kochi,South,2024-12,282,308.67
67,Ranveer Yadav,Kochi,South,2023-07,246,246.0
67,Ranveer Yadav,Kochi,South,2023-08,233,239.5
67,Ranveer Yadav,Kochi,South,2023-09,261,246.67
67,Ranveer Yadav,Kochi,South,2023-10,265,253.0
67,Ranveer Yadav,Kochi,South,2023-11,347,291.0
67,Ranveer Yadav,Kochi,South,2023-12,263,291.67
67,Ranveer Yadav,Kochi,South,2024-01,303,304.33
67,Ranveer Yadav,Kochi,South,2024-02,309,291.67
67,Ranveer Yadav,Kochi,South,2024-03,296,302.67
67,Ranveer Yadav,Kochi,South,2024-04,337,314.0
67,Ranveer Yadav,Kochi,South,2024-05,304,312.33
67,Ranveer Yadav,Kochi,South,2024-06,307,316.0
67,Ranveer Yadav,Kochi,South,2024-07,255,288.67
67,Ranveer Yadav,Kochi,South,2024-08,260,274.0
67,Ranveer Yadav,Kochi,South,2024-09,241,252.0
67,Ranveer Yadav,Kochi,South,2024-10,317,272.67
67,Ranveer Yadav,Kochi,South,2024-11,327,295.0
67,Ranveer Yadav,Kochi,South,2024-12,282,308.67
68,Logan Sami,Kochi,South,2023-07,246,246.0
68,Logan Sami,Kochi,South,2023-08,233,239.5
68,Logan Sami,Kochi,South,2023-09,261,246.67
68,Logan Sami,Kochi,South,2023-10,265,253.0
68,Logan Sami,Kochi,South,2023-11,347,291.0
68,Logan Sami,Kochi,South,2023-12,263,291.67
68,Logan Sami,Kochi,South,2024-01,303,304.33
68,Logan Sami,Kochi,South,2024-02,309,291.67
68,Logan Sami,Kochi,South,2024-03,296,302.67
68,Logan Sami,Kochi,South,2024-04,337,314.0
68,Logan Sami,Kochi,South,2024-05,304,312.33
68,Logan Sami,Kochi,South,2024-06,307,316.0
68,Logan Sami,Kochi,South,2024-07,255,288.67
68,Logan Sami,Kochi,South,2024-08,260,274.0
68,Logan Sami,Kochi,South,2024-09,241,252.0
68,Logan Sami,Kochi,South,2024-10,317,272.67
68,Logan Sami,Kochi,South,2024-11,327,295.0
68,Logan Sami,Kochi,South,2024-12,282,308.67
69,Arya Shere,Kochi,South,2023-07,246,246.0
69,Arya Shere,Kochi,South,2023-08,233,239.5
69,Arya Shere,Kochi,South,2023-09,261,246.67
69,Arya Shere,Kochi,South,2023-10,265,253.0
69,Arya Shere,Kochi,South,2023-11,347,291.0
69,Arya Shere,Kochi,South,2023-12,263,291.67
69,Arya Shere,Kochi,South,2024-01,303,304.33
69,Arya Shere,Kochi,South,2024-02,309,291.67
69,Arya Shere,Kochi,South,2024-03,296,302.67
69,Arya Shere,Kochi,South,2024-04,337,314.0
69,Arya Shere,Kochi,South,2024-05,304,312.33
69,Arya Shere,Kochi,South,2024-06,307,316.0
69,Arya Shere,Kochi,South,2024-07,255,288.67
69,Arya Shere,Kochi,South,2024-08,260,274.0
69,Arya Shere,Kochi,South,2024-09,241,252.0
69,Arya Shere,Kochi,South,2024-10,317,272.67
69,Arya Shere,Kochi,South,2024-11,327,295.0
69,Arya Shere,Kochi,South,2024-12,282,308.67
70,Faqid Savant,Kolkata,East,2023-07,1419,1419.0
70,Faqid Savant,Kolkata,East,2023-08,1454,1436.5
70,Faqid Savant,Kolkata,East,2023-09,1470,1447.67
70,Faqid Savant,Kolkata,East,2023-10,1623,1515.67
70,Faqid Savant,Kolkata,East,2023-11,1733,1608.67
70,Faqid Savant,Kolkata,East,2023-12,1549,1635.0
70,Faqid Savant,Kolkata,East,2024-01,1620,1634.0
70,Faqid Savant,Kolkata,East,2024-02,1770,1646.33
70,Faqid Savant,Kolkata,East,2024-03,1719,1703.0
70,Faqid Savant,Kolkata,East,2024-04,1770,1753.0
70,Faqid Savant,Kolkata,East,2024-05,1774,1754.33
70,Faqid Savant,Kolkata,East,2024-06,1842,1795.33
70,Faqid Savant,Kolkata,East,2024-07,1570,1728.67
70,Faqid Savant,Kolkata,East,2024-08,1536,1649.33
70,Faqid Savant,Kolkata,East,2024-09,1542,1549.33
70,Faqid Savant,Kolkata,East,2024-10,1838,1638.67
70,Faqid Savant,Kolkata,East,2024-11,1877,1752.33
70,Faqid Savant,Kolkata,East,2024-12,1755,1823.33
71,Chandresh Zachariah,Kolkata,East,2023-07,1471,1471.0
71,Chandresh Zachariah,Kolkata,East,2023-08,1515,1493.0
71,Chandresh Zachariah,Kolkata,East,2023-09,1510,1498.67
71,Chandresh Zachariah,Kolkata,East,2023-10,1685,1570.0
71,Chandresh Zachariah,Kolkata,East,2023-11,1792,1662.33
71,Chandresh Zachariah,Kolkata,East,2023-12,1603,1693.33
71,Chandresh Zachariah,Kolkata,East,2024-01,1673,1689.33
71,Chandresh Zachariah,Kolkata,East,2024-02,1816,1697.33
71,Chandresh Zachariah,Kolkata,East,2024-03,1770,1753.0
71,Chandresh Zachariah,Kolkata,East,2024-04,1824,1803.33
71,Chandresh Zachariah,Kolkata,East,2024-05,1838,1810.67
71,Chandresh Zachariah,Kolkata,East,2024-06,1893,1851.67
71,Chandresh Zachariah,Kolkata,East,2024-07,1610,1780.33
71,Chandresh Zachariah,Kolkata,East,2024-08,1580,1694.33
71,Chandresh Zachariah,Kolkata,East,2024-09,1587,1592.33
71,Chandresh Zachariah,Kolkata,East,2024-10,1893,1686.67
71,Chandresh Zachariah,Kolkata,East,2024-11,1945,1808.33
71,Chandresh Zachariah,Kolkata,East,2024-12,1817,1885.0
72,Girik Khalsa,Kolkata,East,2023-07,1453,1453.0
72,Girik Khalsa,Kolkata,East,2023-08,1500,1476.5
72,Girik Khalsa,Kolkata,East,2023-09,1503,1485.33
72,Girik Khalsa,Kolkata,East,2023-10,1666,1556.33
72,Girik Khalsa,Kolkata,East,2023-11,1768,1645.67
72,Girik Khalsa,Kolkata,East,2023-12,1595,1676.33
72,Girik Khalsa,Kolkata,East,2024-01,1660,1674.33
72,Girik Khalsa,Kolkata,East,2024-02,1796,1683.67
72,Girik Khalsa,Kolkata,East,2024-03,1758,1738.0
72,Girik Khalsa,Kolkata,East,2024-04,1798,1784.0
72,Girik Khalsa,Kolkata,East,2024-05,1813,1789.67
72,Girik Khalsa,Kolkata,East,2024-06,1873,1828.0
72,Girik Khalsa,Kolkata,East,2024-07,1599,1761.67
72,Girik Khalsa,Kolkata,East,2024-08,1561,1677.67
72,Girik Khalsa,Kolkata,East,2024-09,1577,1579.0
72,Girik Khalsa,Kolkata,East,2024-10,1883,1673.67
72,Girik Khalsa,Kolkata,East,2024-11,1921,1793.67
72,Girik Khalsa,Kolkata,East,2024-12,1803,1869.0
73,Niharika Sunder,Kolkata,East,2023-07,1406,1406.0
73,Niharika Sunder,Kolkata,East,2023-08,1461,1433.5
73,Niharika Sunder,Kolkata,East,2023-09,1458,1441.67
73,Niharika Sunder,Kolkata,East,2023-10,1623,1514.0
73,Niharika Sunder,Kolkata,East,2023-11,1730,1603.67
73,Niharika Sunder,Kolkata,East,2023-12,1544,1632.33
73,Niharika Sunder,Kolkata,East,2024-01,1615,1629.67
73,Niharika Sunder,Kolkata,East,2024-02,1746,1635.0
73,Niharika Sunder,Kolkata,East,2024-03,1700,1687.0
73,Niharika Sunder,Kolkata,East,2024-04,1761,1735.67
73,Niharika Sunder,Kolkata,East,2024-05,1757,1739.33
73,Niharika Sunder,Kolkata,East,2024-06,1836,1784.67
73,Niharika Sunder,Kolkata,East,2024-07,1561,1718.0
73,Niharika Sunder,Kolkata,East,2024-08,1518,1638.33
73,Niharika Sunder,Kolkata,East,2024-09,1524,1534.33
73,Niharika Sunder,Kolkata,East,2024-10,1831,1624.33
73,Niharika Sunder,Kolkata,East,2024-11,1874,1743.0
73,Niharika Sunder,Kolkata,East,2024-12,1768,1824.33
74,Tanay Rattan,Kolkata,East,2023-07,1463,1463.0
74,Tanay Rattan,Kolkata,East,2023-08,1505,1484.0
74,Tanay Rattan,Kolkata,East,2023-09,1510,1492.67
74,Tanay Rattan,Kolkata,East,2023-10,1684,1566.33
74,Tanay Rattan,Kolkata,East,2023-11,1781,1658.33
74,Tanay Rattan,Kolkata,East,2023-12,1595,1686.67
74,Tanay Rattan,Kolkata,East,2024-01,1669,1681.67
74,Tanay Rattan,Kolkata,East,2024-02,1810,1691.33
74,Tanay Rattan,Kolkata,East,2024-03,1765,1748.0
74,Tanay Rattan,Kolkata,East,2024-04,1817,1797.33
74,Tanay Rattan,Kolkata,East,2024-05,1824,1802.0
74,Tanay Rattan,Kolkata,East,2024-06,1898,1846.33
74,Tanay Rattan,Kolkata,East,2024-07,1606,1776.0
74,Tanay Rattan,Kolkata,East,2024-08,1572,1692.0
74,Tanay Rattan,Kolkata,East,2024-09,1581,1586.33
74,Tanay Rattan,Kolkata,East,2024-10,1882,1678.33
74,Tanay Rattan,Kolkata,East,2024-11,1938,1800.33
74,Tanay Rattan,Kolkata,East,2024-12,1816,1878.67
75,Nitesh Raghavan,Kolkata,East,2023-07,1547,1547.0
75,Nitesh Raghavan,Kolkata,East,2023-08,1547,1547.0
75,Nitesh Raghavan,Kolkata,East,2023-09,1576,1556.67
75,Nitesh Raghavan,Kolkata,East,2023-10,1786,1636.33
75,Nitesh Raghavan,Kolkata,East,2023-11,1850,1737.33
75,Nitesh Raghavan,Kolkata,East,2023-12,1744,1793.33
75,Nitesh Raghavan,Kolkata,East,2024-01,1708,1767.33
75,Nitesh Raghavan,Kolkata,East,2024-02,1881,1777.67
75,Nitesh Raghavan,Kolkata,East,2024-03,1875,1821.33
75,Nitesh Raghavan,Kolkata,East,2024-04,1946,1900.67
75,Nitesh Raghavan,Kolkata,East,2024-05,1905,1908.67
75,Nitesh Raghavan,Kolkata,East,2024-06,1961,1937.33
75,Nitesh Raghavan,Kolkata,East,2024-07,1688,1851.33
75,Nitesh Raghavan,Kolkata,East,2024-08,1705,1784.67
75,Nitesh Raghavan,Kolkata,East,2024-09,1688,1693.67
75,Nitesh Raghavan,Kolkata,East,2024-10,1955,1782.67
75,Nitesh Raghavan,Kolkata,East,2024-11,1992,1878.33
75,Nitesh Raghavan,Kolkata,East,2024-12,1860,1935.67
76,Madhavi Lanka,Kolkata,East,2023-07,1557,1557.0
